,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,market_cap
H2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1833831188855145,-0.22201165102788678,0.07474492084758544,-0.05796107153242225,-0.13425433710011137,-0.12275461438249058,-0.13889318975327658,0.03718819323169864,-0.1392181707259843,-0.10958287373657793,-0.04639499042229411,-0.08774813503603496,Small-Cap
EBK,0.0,0.009991521474483012,-0.052522737435741984,0.01242155775622189,0.10189582850980661,-0.05370768593956654,-0.08673230553885003,0.012210954464165313,-0.023778215152790327,-0.0627015271482142,-0.031111641793722167,-0.008107346060041154,-0.02910054198593537,-0.03524664980886805,-0.07741552481109004,-0.0006426694121333121,-0.020225884992125853,0.0077154471056566365,0.012308446810950002,-0.04932488005725233,-0.027472951247260347,0.015045934029658037,-0.057652699992216117,-0.09886679270009835,-0.034530116187747595,0.06153355028895002,-0.07898517310926323,-0.058149776182011004,0.1203611328169285,0.03359467320462706,0.05372653946052264,0.16206840055466842,0.0059946221866735705,0.0324355504281848,0.1268276173285201,-0.038373477424672786,0.011799781641051332,0.03906204606764896,0.03894709551478548,0.326204260416177,0.02257800515012076,0.06789719341895895,0.012224293306007272,0.08511742967962599,0.167624944714728,0.2762170087976541,-0.03971636909549081,0.002853202077022887,0.02868006957647351,0.17750188815859302,-0.06550012953527706,-0.04097359392868272,0.020865198298496868,0.03663117475746147,-0.050071577157939307,-0.04074053797583854,Large-Cap
EKT,0.0,-0.039436271479787455,0.09797297297297303,0.12641683103221557,0.06423234964512514,0.29087032064444807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19679723423987738,0.0038577235528283182,0.150147293251091,0.07514254881658955,0.3560391043834752,-0.032483120780194996,-0.031030237240984082,-0.045923606782201976,0.07399001341310685,0.06557436092024971,0.011726628853159893,0.07399938798170624,0.08057534636500097,0.13542803616824717,-0.049697206488349965,-0.15713952130849917,-0.04556255148216637,0.04932923035004855,-0.00440380311059263,-0.05677270563196091,0.07290972376508909,0.12098493396163801,0.06039431465899869,0.15949514251259034,0.026415616657228247,-0.0413810811925841,0.4083440779843659,0.046934939529558295,0.3665120523154135,-0.02791773843522094,0.026628840757505268,0.2591420616334461,-0.059153026307185996,0.3042767457945721,0.015997913529579577,-0.0388344422783522,-0.1657962960631154,0.016900824214253873,0.0917203372950004,-0.09495977878330797,Micro-Cap
FC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.411264296373286e-05,0.00407481594863901,-0.154941500362894,-0.30763208429760214,0.112561605256982,-0.12254773766169202,0.11532683180826941,0.008752449379490601,-0.0005426672093338247,0.015577312951829736,0.03878112923339083,0.1748802505526894,0.14294954721862863,0.07278950063330347,-0.019280424827048392,-0.059745283838998575,-0.13517573197207067,0.02687763506226104,-0.13526969539382272,-0.07386919315403417,Micro-Cap
FRS,0.0,-0.06125944411317952,-0.12373845304581821,-0.10918338398449301,0.00045985962794570234,0.03609612050015021,-0.00024029096299182928,-0.03000412133621999,-0.0034043145083995086,0.13618838766882524,0.015952869530681202,-0.004706495577120662,0.05065116601460207,0.08374715723231274,0.02161714653665725,0.23601740521570136,-0.022668469075811326,0.07121904362844833,-0.013552679948710455,-0.04595709444435914,-0.006784057526631693,0.1029525447193218,0.10642915277116094,0.13741746962484003,0.03315432531924012,-0.04995301298631549,-0.22083855502363425,0.02709547468779383,-0.025041891731089172,0.06548951442470008,-0.01805340385688725,-0.04909080522310649,-0.015679598864847377,0.07143367141444856,-0.032501412885516,0.01180451559607909,0.00916153503612982,-0.01450533995517067,-0.009591872875757024,0.009457821485983509,-0.012263403562863928,0.08100826446280984,-0.038366107829877594,-0.04608683501732169,0.019113234803866952,-0.044034315742821684,-0.017817254604459154,-0.009332391087462533,-0.003807985229633104,-0.010603461431678896,-0.0002703053369085273,-0.013953554394730783,-0.009654668372008013,0.035512819047836874,0.008351648351648366,-0.04370688680312129,Micro-Cap
CEA,0.0,0.0900009013144516,0.29139174519129085,-0.054591691992246505,0.11954389182161651,-0.06325730308232103,-0.07900146672169295,-0.11114723030472073,-0.12943388227214436,-0.018819949957051163,-0.041922179064449394,0.06515907796698794,0.025325583007301034,0.32182504015474844,-0.01183344774945072,0.12402539440536398,-0.009689378697695039,-0.007782131661442038,-0.04175914443909101,0.015691034978868812,0.0732130725394684,0.032013796650637305,-0.03876182597352351,-0.014471225636976226,0.009252283269005845,-0.029616719927407775,-0.04474586929949376,0.0256453954592053,0.017650931202743747,0.2190310964112392,0.038068551007147455,0.02494501506946878,-0.007839799432423689,0.15267959030309775,-0.2897392016616205,-0.11564996064903943,0.19631501831501819,0.020569881871681517,-0.06958508980938427,-0.16175689849404995,-0.4804709309382207,-0.17293082766893253,-0.019183053914938797,0.3836477987421385,0.21520467836257318,0.09171349622776237,0.0674275387610428,0.26388810676878016,-0.019601322119241593,0.026375928394591686,0.05762467424031548,0.19651940467219298,-0.03513803076478961,-0.027738514641916456,-0.15083226945372574,-0.012621532423512716,Micro-Cap
GWI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24978012313104658,-0.18705126908686398,0.16935659420965865,0.09391335311375404,0.03342255866423427,-0.336319770659779,-0.42715261298044527,-0.44759158395020193,-0.13558098773069394,-0.607362718542231,-0.5327370037895095,-0.2011283497884344,Micro-Cap
H9Y,0.0,0.06940303504017353,-0.044307796328394766,-0.0835124372779057,-0.03601930739800474,-0.1288131769022718,0.05903368249739227,0.009161504729474634,-0.07289198187321766,-0.028863780109987358,-0.2263586137619289,-0.18445184883327603,-0.22844546048334413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008399896326665157,0.2912018604928124,0.06083048632027399,-0.07635218266016786,-0.0035116153430579944,-0.2096248335399734,-0.11106500079309756,-0.043551241697979415,-0.004629810509746424,-0.016872424067173375,-0.09359785954113065,-0.3827406780020721,0.3560424206053334,-0.07456947790571655,0.2768330963113659,0.06519876365639443,0.01330042506513096,-0.07606140054127208,-0.012566077631777639,-0.2746028346995033,-0.09943449575871832,-0.09738698801198786,-0.018040905916392402,-0.12029943968330914,-0.17228861652916228,0.13402872044009428,Micro-Cap
IPOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027703273857120014,0.3456332944847549,0.08716355625624339,0.005568076362189922,-0.004501669253832663,-0.008143608062865293,-0.019747323476930867,-0.06076696165191742,-0.015858513345950564,-0.06866409452616351,-0.0528470019634496,0.05828473074899132,-0.007922285909057747,-0.06897829736956662,-0.03805916148662203,Micro-Cap
ITN,0.0,-0.12179309598886578,-0.0013780875359709066,-0.015374761917536617,-0.12778892376378614,0.07646593656377387,-0.09825994469399119,-0.44888991006139234,-0.5670591080041939,-0.01753284793706611,-0.15807803934214748,-0.03717852496345775,-0.005397953643177855,-0.22340983760670907,-0.09098866896853564,0.05984426978970081,0.2268225539803954,-0.04205453115959368,0.08712063199483233,-0.5153111760332113,0.15883570971955896,0.1281863278780273,-0.16409217853860802,0.44027565925291223,-0.5959646912002432,0.055518186992290275,0.0847500000000001,-0.020311231800555163,0.048314922777948244,-0.2589761570827489,-0.09121824792338895,0.08962118689017995,-0.100118213045293,0.10878082572922776,0.2182709369997642,-0.06275481240646141,0.09588574155503293,0.1855365474339037,-0.06912096168294513,-0.10003440109024986,-0.07934839389517179,-0.034578327866064074,-0.055493526972784646,-0.018131101813110173,-0.033434650455927195,0.06046969145029224,0.2875067759318899,0.17020153550863704,0.03563373928732538,-0.06653393064542878,-0.052128106518437356,-0.15486724343675395,-0.18031873188259695,0.017396853411211888,0.14950231606647213,-0.05917115296367437,Micro-Cap
KWG,0.0,-0.15345331833520803,-0.09034054166797512,0.329381251239403,0.26946309665699975,-0.0851348049859727,-0.19651988938798237,-0.10416262657774222,0.19761720834295593,-0.09621359670645158,-0.054579856534814675,-0.0743570499269155,-0.01079590728635571,0.007972150428060543,0.03576562599850264,0.31442801273674914,0.006094725067702811,-0.08410906231918736,-0.11532503093008428,-0.20452553703175302,0.012393590153433331,-0.17473654166053443,-0.2226843073920589,0.025638984069259463,-0.13289607265772763,-0.058771319453779336,-0.23527939023439892,-0.22613910924563763,-0.018231864094670702,0.12598839385997773,-0.04432418347922307,0.1404997024309378,0.09939964730465234,0.007439734853943225,0.014321080567218925,-0.22244267355705294,-0.2807669291431888,-0.13155943652689683,0.007706547547185139,-0.1132086020646551,0.2524195645712586,0.027347124936499156,0.04732529732529733,0.09481582868597438,0.027211547839656625,0.12544105215441714,-0.00624764576757697,0.08348105753646662,-0.004319321249517949,-0.06699275883565892,-0.043522267206477894,-0.03923611111111114,-0.006310639125962525,-0.020973517775146555,0.022520150734128164,-0.12653324421768053,Micro-Cap
KA8,0.0,-0.16246213474707494,0.047982582183356826,-0.006701642620698389,-0.03691821212754032,-0.03278399513701724,-0.08238055948935818,-0.10650891033028664,0.034280706871249844,-0.05152728162466358,-0.06868194609107692,0.005065189447267082,0.06596808328286774,-0.03461517328954011,0.003094631304786155,-0.0845489867615925,0.028533754722312565,-0.03130532459128488,-0.011028974120896207,-0.1598468936380214,-0.035962124340035984,0.06925000000000003,-0.048733573491683946,-0.2346068707250898,-0.03581841921834672,0.07637775232276955,0.052702713839510196,0.23867099768835454,0.2383173369009881,0.17768688035592728,0.0025698809649428167,0.2624714301291411,0.14847632259069865,-0.026177480681957577,-0.07992919597759907,-0.12798628963153402,0.17940482273645286,0.007217579236100002,-0.011332384560647557,-0.11189460733060685,0.031432583423683935,-0.07509083642508718,-0.04494740011850762,-0.030601693463090607,-0.05520338087691479,-0.02222081939271514,-1.7607803778796338e-05,0.03139072734716164,-0.04557238368126615,-0.010849019140655947,-0.04169858918060376,-0.11458912223229689,0.0019234700027779272,-0.016404419149648408,-0.021919673247106974,-0.07473479076309919,Micro-Cap
KSB,0.0,0.054975085520114764,0.07560436439137974,0.09841913854014805,0.07912336705654077,-0.043146788184527995,-0.13091003399680012,-0.12440312660169395,0.01579772733603213,-0.00629942932835259,-0.05828149282317863,-0.0033711896844420552,0.1472754344138234,-0.034443535496001876,-0.019785736284767097,0.05228847567240158,-0.015949060646705426,0.053771456734990064,-0.031330841688812394,-0.10183036916114396,0.061365690846625354,-0.02987195903240436,-0.0588799387440907,-0.06033220373339687,-0.13299845869330884,-0.06366930210986754,0.15403477610022898,-0.0017108082294331473,-0.024795781899141,0.24056497518330966,0.09151064158526268,-0.02026701438475209,-0.00921834923687559,-0.16587773973382725,-0.14995549800489294,-0.09428882199293775,-0.05007970974657794,0.07274590163934413,-0.04329188092320846,-0.0066622520563233145,-0.02899392797319933,-0.17553723879296257,0.1358035650126599,0.007484163890007389,0.06212520988246606,0.32418699186991873,0.14077846771630353,0.06461223629961776,-0.04330884639303478,0.003486082192089901,-0.13215957756570262,0.0348013893836836,0.19734668487331208,0.16990028640582167,0.17539355992844352,-0.04202052370842191,Small-Cap
KSB3,0.0,0.06315484732217391,0.04524955123610064,0.1112870866132063,0.10436918097799452,-0.05219507285352232,-0.2127143451257374,-0.13115116647446134,0.0800868409832387,-0.043078745468553725,-0.09595875931280384,0.02076574566303302,0.18723703872770914,-0.023953016847196862,0.0027464635603584586,0.04997151351667628,-0.03258495681596307,0.09569976449084927,-0.025037744329067024,-0.08621725873661623,0.0291844634592473,-0.017028303066909944,-0.08871039395373959,-0.0490809957533499,-0.1443849863860882,-0.037095861477017045,0.1732637916459585,-0.009611611119825558,-0.03802909996050341,0.26288595144119986,0.10830764415615945,-0.02551167167713697,-0.014586474869436095,-0.17133816293056325,-0.15800254198674646,-0.09039995707977244,-0.040185138486109384,0.07514436629354937,-0.05263545812538162,-0.03748648128753718,-0.011701346142572344,-0.26567757631929567,0.09009763208236499,-0.06807752893637431,0.19390229818685767,0.26401289738936917,0.08556668256239064,0.024696436677258182,-0.028780264961169477,0.005621325470808181,-0.12412723345768706,0.011393995386498323,0.2750421852903493,0.19601933714209174,0.13747478761612686,-0.052681052803661865,Small-Cap
LSX,0.0,0.08054967418340286,0.02308721326898633,0.10080480529539859,0.11169172239185876,-0.055745357806779694,-0.039214980336922944,-0.011724323553065297,0.16088863222103922,-0.028413928830720137,0.22664191592474836,0.22873548010389122,0.20739349813976227,0.27044789850618645,0.1607757260447764,-0.004186255530482019,0.009179814205137138,-0.08163835130414665,-0.12787732193989332,-0.12154763098735566,-0.13519738843578621,0.06540606584555375,0.05387953356309927,0.05362734898114696,-0.04115210376070466,-0.06674116352633785,-0.009421527773631033,0.008244677708900916,0.005428172843039203,0.012712164610386267,-0.11709204472586965,-0.025237192424945154,0.12936681007456952,-0.1055515476313168,-0.051216561365775126,-0.13461111446608642,0.3605297936458687,0.04012152058550833,0.06216983862797609,-0.039710453480945374,-0.19655236777671636,-0.3893620277797517,0.14507372816424424,0.3009598953761006,0.26828970278278397,0.20383880290881962,-0.11531969419751487,-0.07949946033459254,-0.11681695168998674,-0.020334362569195075,-0.026834160217657388,-0.09598680545884986,0.1261059448891062,0.03504854212330755,-0.2025427470672263,-0.15952613334230814,Micro-Cap
MAK,0.0,0.3445146095532494,-0.027070914604704788,0.09032252397759089,-0.18102259485012773,-0.08267017115460651,-0.24537512242899107,-0.14164151783505663,0.07749874205205631,-0.07959548210161682,-0.1322126929674099,-0.1386554621848739,0.10061586247510684,-0.130102695048114,-0.2210019440705847,0.00741318573210159,-0.07286740533762781,0.008321987577639689,2.562525625249279e-05,-0.07783193604991223,0.5082608144107574,0.0335791143357711,0.5636982633408631,-0.05704116949941296,-0.08740551885759917,0.09603349397064909,-0.03432258818614087,-0.11753761355393078,0.006420062304276719,0.3556405336528561,0.13756761679985408,0.10404555691214545,0.020717205401989736,0.020107722357802116,-0.07299281022640813,-0.07585109857447303,-0.08135084585258101,0.05383479773044608,-0.02605864034679317,0.022899830833906565,-0.004951477963815121,-0.042896288754194156,0.10173844818452293,0.42895674048141985,0.08101694915254232,-0.016212484447546527,0.2401140964298858,0.0022799935596653498,-0.051528825218516316,-0.25127119826400135,-0.31373127377163723,-0.1373497221685247,-0.19831695382946657,-0.028637655818821717,-0.13843110922276053,0.38516682768373456,Micro-Cap
MDN,0.0,0.2559543902343291,-0.07189864009754032,0.1865266862735644,0.04761146496815294,-0.06011367782073629,0.21760924914377977,0.14875895338590506,0.006295896395693612,0.03242318127773869,0.014070557855281551,-0.007496485603171399,-0.0061617731895485806,0.0008442330710429768,0.029736277213451512,-0.0008802815037333156,-0.01584166914642804,0.025227547710320097,0.007759379027222346,-0.028908104583764804,0.006862546982985052,0.0017521628259884459,0.028048407605617554,0.003896097821833422,0.0060022022468675384,-0.0044843944203739605,0.05043079124137595,-0.0042456149455110115,-0.015752798472161267,2.061264178454536e-05,-0.002498166619962716,-0.04206654735896509,-0.0470134973415991,0.0025441484585453367,-0.005353267422232855,-0.022156265500006267,-0.030518191989184484,-0.0028565249361995892,-8.446953134311208e-05,-0.029760632879312632,-0.02507394366197191,-0.00953123927780719,0.058403168204801625,0.04922025871689617,-0.008240919727337426,-0.002842601294558267,0.0066618516336265365,-0.018043971319871233,-0.022436225796537257,-0.00020294570703294212,0.00018392851956905432,-0.017273246951219456,-0.012654531135921743,-0.044711193750793465,-0.07431947137829475,-0.025195429945881087,Small-Cap
M3V,0.0,-0.1448531238953229,-0.07604514014205854,-0.12452326341381681,-0.22227295700517613,-0.3153887179303312,-0.4212907754434305,-0.3358586745118415,0.13773755923777375,0.1464087880478948,0.15756699010095088,0.2780018315663413,-0.015276964358853728,0.1927141613992347,0.33748690819565597,0.11277624111585366,-0.13770059039030358,-0.05170123558132855,-0.06265201094358275,0.06045733271443576,0.1802328515076148,0.14976972800885657,0.10758845057431343,0.005170427593684135,0.0372648686138457,0.11648799573742696,0.16981397406592014,0.23222580649718716,-7.312048624519285e-05,-0.029294477975469135,0.006266204356286442,0.028360822950965314,-0.02193323069144515,-0.0387968613775066,-0.0511960211042779,-0.006263189309018924,-0.05108010363732318,-0.08284951276577301,-0.018042437360619057,0.0019521171871477172,0.02682941920580806,0.08541029963000502,0.055213358070500984,-0.06766613976157543,-0.020689655172413834,0.027517901594025895,0.006105191195922011,-0.03250068687608765,0.008534612595526125,0.027728613569321547,-0.002348397870785779,0.03668636989764762,0.040195709990749284,-0.11585284923174244,-0.034454997169633295,-0.1036317064875436,Micro-Cap
MSAG,0.0,-0.07242656194766145,-0.05778479520732316,0.3852710930734675,0.13219783601458923,-0.08847482189845302,-0.040096167762893486,0.010654266984086114,0.2691792220798539,-0.06344929506606145,-0.010212018286507085,0.00926747008969464,0.13925038229878584,0.022846185454047374,0.010472174209821272,0.22643276373544063,-0.06885029519515179,0.13066862993415929,0.05744013727925257,-0.17258761854581606,0.22411480184739396,0.12021018780442305,0.11656739896390644,-0.12155111118987161,-0.14769881539046759,-0.13564295943747617,0.04574159088987462,-0.1799190128656485,-0.028466203538241586,0.1569236085245862,0.2973474245370742,0.0828870093536005,0.04550808741875301,-0.14968599196678856,-0.07472243189459948,-0.16149483834762302,0.007065597459427142,0.0873273162645054,-0.23641497687655633,-0.15301517048597968,-0.15079079001650164,-0.20033349799746347,0.07033797055666913,0.07174456626274295,0.008153009947697631,0.2439453576837065,0.03103451314843575,-0.17724855206874368,0.0,-0.053159380184768956,-0.10669436088430517,0.0018252899751449725,0.13022091856293083,0.02537372147915029,0.023197561651427057,-0.040765614506380166,Micro-Cap
MPSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028710492820135824,-0.05913769441903016,-0.055077293344441336,0.22016044763541975,0.09523599044159292,-0.0058644147314097506,Micro-Cap
MLL,0.0,0.05539427969867816,0.0030047400522303924,0.26361383928571414,0.22335516507398956,-0.09577638800567267,-0.14892412694813162,-0.13639486195079253,0.13685466779151811,0.023907692307692407,-0.02472906484686399,-0.006535105533690966,0.10565633113862138,0.1353309601862549,-0.01606867195076933,0.05693105620809136,0.14208956534191053,-0.00017615584128782835,-0.051161408201980785,0.018664244094981353,0.08771121077551669,0.17353770491577203,0.1335202096642838,0.06000680575789841,-0.00720693959369767,0.02549879650842435,-0.026776969672267725,0.010936086147024238,0.04806827665425595,0.018298968388495096,0.051785264928178476,-0.03616075343827874,-0.04090986893028148,-0.01594148537134288,-0.06430927563003053,-0.08594698507308107,-0.01048111687248987,0.47442255886218443,-0.12823513836307932,0.02901770207458565,-0.002819784967845629,-0.09621883485157279,-0.10616365382936,-0.13245934758501043,0.06891271056661563,0.09460839096202811,-0.0704872445895296,-0.04183467741935487,0.012399488990756602,0.4049881235154398,-0.2885063654294424,-0.08399337557603692,0.1795869500149656,-0.038140529803854184,-0.11425757515587143,-0.025246303616939914,Micro-Cap
NC5A,0.0,0.13292594870697738,-0.005005202091136862,-0.019344145023187598,-0.0980259105417628,-0.08934011140976206,-0.3072327938556435,-0.11809172773020227,0.053177402629638326,-0.07591246749756742,-0.0444814978551179,-0.26085470043273185,-0.05416632243746344,-0.05781955503389047,-0.11641330699176877,-0.08042607949671143,0.1028715920186265,-0.007559248161263965,-0.18497378376584583,0.010758748105808014,0.34873881976302856,0.24327434399790837,0.2670543432870238,0.028111065119756806,-0.008772877481423136,0.679121386003432,-0.1544456383847329,0.1058754537257438,0.17410992066072528,0.20394243201078943,0.2682472096111659,-0.08239880640561925,-0.04425527146703945,-0.17913850220853977,-0.23339314867404748,-0.29083604611125247,0.08878045351897335,-0.1983743639301485,-0.139292666115151,-0.1673747330460178,-0.1129984660532658,-0.24243427607476142,-0.16556274514894753,0.011054929862704288,0.02720518610241096,0.01877698417690743,0.1985880696385145,-0.09516608464288678,-0.25030008212774024,-0.13684607575228636,0.12958805550296182,-0.15330285596876914,0.12078556289082587,0.23580221379157718,-0.04914708722240091,-0.13976011286443712,Micro-Cap
OBS,0.0,0.07159978217656815,0.08401174438233583,-0.004141564842254364,0.01226605685809945,0.027158200533527355,-0.02020100726478624,0.009272829362597657,0.12636385819360685,0.20482808952581588,0.04728972364292772,0.19528299523866566,0.057342272773798664,0.000879113185197733,0.14783869018153184,0.14578690226153812,0.031970571061843645,-0.03260995316377746,-0.0369957934722307,0.0028532521166346747,0.02083614560835123,0.05399513804083589,0.034843726928188046,-0.0037846755183847947,-0.010338815369148602,0.02518093886902406,0.06284111708339202,0.09295561694143428,0.11565385632639913,0.38958589563308377,-0.09774527900943264,-0.06518020754387477,-0.047600674003797416,0.0634596186815859,-0.015544031453225915,-0.06198421091818773,0.0448501896521698,0.2728559733851106,-0.02508231205414302,0.07796852646638053,0.07253649635036474,-0.1116999393351974,-0.051496502325439675,-0.004691388242973327,0.16758984928507026,0.09292166101984445,-0.019268487521641786,0.0016641285124781025,-0.0031373531272378408,-0.0009277394083084811,-0.043780249878062394,-0.046712457513647165,0.020379687165202443,-0.015523825048295192,-0.11899737542054911,-0.12088234718443569,Micro-Cap
EMH,0.0,0.2547528517110267,0.1454545454545455,-0.033862433862433705,-0.041621029572836976,-0.07339001688731872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09439155453654297,0.010872915272230221,-0.046897819803636165,0.12919188198228948,0.016935339475300792,0.0054886639716975605,0.16770991067259544,0.2495479367594724,0.09614452884149527,-0.039737300258653074,-0.06591805372212656,-0.11156267925118657,-0.025695543190343062,-0.07897170733061376,0.1181506840134865,0.01676215783264534,-0.09957754910963479,0.008076366922164402,0.02654949323034317,-0.04150171373913969,0.138989478989479,-0.03311385962037161,0.3008700738466037,0.06194777401322964,-0.06209355830157537,-0.07394094323873135,-0.06939686080790386,-0.10461694571283597,-0.05004620266406301,-0.13690957969590112,-0.10732724334553012,0.07587396151185377,0.04312102054131883,0.06218240171168765,Micro-Cap
PAH3,0.0,-0.0762814825698026,-0.03991482138964175,0.3221814316820686,0.27785668331288593,-0.1739382343081648,-0.030604969728137754,-0.10866373229884418,0.1298869982012365,-0.09666794394341449,0.013873732606779265,0.22539148320771885,0.20616048795821573,-0.04715059873546534,0.07949118083914541,0.07725200013978983,0.0848776078321809,0.03551060079872159,-0.09777668683985108,-0.07536243222005279,0.21680897862374726,0.04983618490395192,-0.22362683600127398,-0.32563981518872653,-0.013760812700045588,0.08473846716846989,-0.028970438132790433,0.071398005782638,0.10902097250600029,-0.039273519449540606,-0.022620636300684227,0.2694644028669504,0.10130546433726706,-0.0599683949538542,-0.16708674630144837,0.0080870926927743,0.005837836083389281,0.053957517975314895,-0.005093503081497475,0.12454706394625203,-0.1351736589317032,-0.183355689031375,0.12130453280175679,0.012218183680371864,0.27580903824979686,0.03097388700661482,-0.04647884832319704,-0.0402252337575123,-0.003767021906453505,-0.10168618734783463,-0.09646825931737324,-0.16911574636999427,-0.03464730861804022,-0.025956280934690046,-0.05005837160433069,-0.1024018116799933,Large-Cap
EXJ,0.0,-0.2649780559997277,-0.3272234951051862,0.17707924808927689,0.20827616080787592,-0.3589222288444156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8418486039984272,-0.1643069991991375,0.16710997426653407,0.3314187248707643,-0.2490084611316763,0.40645169214141386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509889137681003,-0.014167788771149215,Micro-Cap
RTC,0.0,0.05181781202374469,-0.0020917534769170354,0.031977064496485186,0.1386956383028659,-0.13578476288483776,-0.2549810649723353,-0.059675582092363344,0.1213931737444709,-0.06762108608797168,-0.20624673663850956,-0.05259254841805483,0.15025720955435684,-0.0033795011467960823,-0.2710242723335683,-0.06116777547263996,-0.04652933420110816,-0.07218934955528344,0.04943159069131342,-0.06433335606628932,-0.02434547583697544,0.026417778196914155,-0.12434220751826275,-0.38912361296569975,0.0851058592653009,0.1146547170155019,-0.0661511241267807,0.005905935632354753,-0.043228157819043767,-0.16830752272162364,-0.06449497459686337,-0.02150882728185033,0.11573027119921853,-0.11639298698697997,-0.028014978436542992,-0.12053803916288297,0.004671540307425115,-0.028685056301879786,-0.07751257440819537,-0.008314898161568385,-0.04293650793650794,-0.15160569821329273,-0.10057571474894322,0.09771784232365155,0.21443421443421462,0.07058417955806662,0.33511300943228317,-0.25333161157024786,-0.11146688276500472,0.03897259461383329,-0.05337268516386884,-2.1066985352535816e-05,-0.006557392023164188,-0.010960225050966943,0.08025615435795075,-0.24481849013942947,Micro-Cap
SWA,0.0,0.18127905987528314,0.0206087081870443,-0.0509802132009346,-0.10219008638016891,-0.048412934324161605,-0.08074270843669928,0.08431704263012385,0.02669698247304697,0.020894053192771933,0.051733052286722314,0.0791960628783197,-0.0043141363801870725,0.03545050338173228,0.03718561360193284,0.14185578700980828,0.17733137719595193,0.0648304949356171,0.06870366025980257,-0.09492755145959475,-0.03979296121847231,0.024969505697559624,-0.015096138021833183,0.16651076066381298,-0.03952289584385493,-0.028195813443065987,0.06796507477552804,0.04117542795428575,0.05537658983342442,0.03676043374643401,0.155169139077185,0.09425367783233285,-0.011721648723517553,-0.03262551249323098,-0.015433825485603903,-0.059739289905357706,-0.07476065052886816,-0.0018006579066280892,-0.058712751354987214,0.04192427663274567,-0.12378462125617928,-0.0877125664047207,0.08730447435431055,0.02947845804988658,0.010908328088944819,0.14116835911613324,0.08832224685883205,0.039884868421052655,-0.015974693554764774,-0.043154243668589,-0.09090133416071988,-0.05550360598459059,-0.02174132235757975,0.029085296331466948,0.021581668081166683,0.02418524068177552,Micro-Cap
